
Open,HIST600V 007,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,5274,Aug 25, 2014,Dec 19, 2014,   - , ,Joel Gordon,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 008,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,5278,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Grob-Fitzgibbon,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 009,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,5303,Aug 25, 2014,Dec 19, 2014,   - , ,Laurence Hare,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 010,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,5317,Aug 25, 2014,Dec 19, 2014,   - , ,Elizabeth Markham,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 012,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,5349,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Pierce,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 013,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,5768,Aug 25, 2014,Dec 19, 2014,   - , ,Charles Robinson,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 014,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6364,Aug 25, 2014,Dec 19, 2014,   - , ,Beth Schweiger,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 015,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6366,Aug 25, 2014,Dec 19, 2014,   - , ,Kathryn Sloan,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 016,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6401,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Sonn,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 017,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6434,Aug 25, 2014,Dec 19, 2014,   - , ,Trish Starks,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 018,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6829,Aug 25, 2014,Dec 19, 2014,   - , ,Daniel Sutherland,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 019,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6830,Aug 25, 2014,Dec 19, 2014,   - , ,Elliott West,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 020,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6831,Aug 25, 2014,Dec 19, 2014,   - , ,Jeannie Whayne,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 021,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6832,Aug 25, 2014,Dec 19, 2014,   - , ,Calvin White,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 022,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6833,Aug 25, 2014,Dec 19, 2014,   - , ,Patrick Williams,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 023,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6834,Aug 25, 2014,Dec 19, 2014,   - , ,Rembrandt Wolpert,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST600V 024,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,6835,Aug 25, 2014,Dec 19, 2014,   - , ,Randall Woods,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 001,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,2498,Aug 25, 2014,Dec 19, 2014,   - , ,Lynda Coon,3/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 002,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4462,Aug 25, 2014,Dec 19, 2014,   - , ,Nikolay Antov,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 003,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4463,Aug 25, 2014,Dec 19, 2014,   - , ,Andrea Arrington,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 004,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4464,Aug 25, 2014,Dec 19, 2014,   - , ,Alessandro Brogi,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 006,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4466,Aug 25, 2014,Dec 19, 2014,   - , ,Jim Gigantino,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 007,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4467,Aug 25, 2014,Dec 19, 2014,   - , ,Joel Gordon,2/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 008,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4468,Aug 25, 2014,Dec 19, 2014,   - , ,Benjamin Grob-Fitzgibbon,5/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 009,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4469,Aug 25, 2014,Dec 19, 2014,   - , ,Laurence Hare,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 010,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4470,Aug 25, 2014,Dec 19, 2014,   - , ,Elizabeth Markham,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 011,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4471,Aug 25, 2014,Dec 19, 2014,   - , ,Bob McMath,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 012,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,4472,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Pierce,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 013,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,5286,Aug 25, 2014,Dec 19, 2014,   - , ,Charles Robinson,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 014,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,5316,Aug 25, 2014,Dec 19, 2014,   - , ,Beth Schweiger,4/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 015,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6836,Aug 25, 2014,Dec 19, 2014,   - , ,Kathryn Sloan,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 016,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6837,Aug 25, 2014,Dec 19, 2014,   - , ,Richard Sonn,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 017,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6838,Aug 25, 2014,Dec 19, 2014,   - , ,Trish Starks,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 018,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6839,Aug 25, 2014,Dec 19, 2014,   - , ,Daniel Sutherland,2/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 019,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6840,Aug 25, 2014,Dec 19, 2014,   - , ,Elliott West,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 020,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6841,Aug 25, 2014,Dec 19, 2014,   - , ,Jeannie Whayne,5/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 021,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6842,Aug 25, 2014,Dec 19, 2014,   - , ,Calvin White,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 022,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6843,Aug 25, 2014,Dec 19, 2014,   - , ,Patrick Williams,1/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 023,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6844,Aug 25, 2014,Dec 19, 2014,   - , ,Rembrandt Wolpert,0/10,GRAD,ARSC,HIST,FAY,course material,
Open,HIST700V 024,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,6845,Aug 25, 2014,Dec 19, 2014,   - , ,Randall Woods,2/10,GRAD,ARSC,HIST,FAY,course material,
Open,HORT1103 001,Plants in the Home Environment  (Fa),Lecture,Regular Academic Session,3,3875,Aug 25, 2014,Dec 19, 2014,Tue, Thu  3:30 PM - 4:45 PM,POSC0A211,Douglas Karcher,86/171,UGRD,AFLS,HORT,FAY,course material,
Open,HORT2303 001,Introduction to Turfgrass Management  (Fa),Lecture,Regular Academic Session,3,1750,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 12:15 PM,HOEC0005,Mike Richardson,39/40,UGRD,AFLS,HORT,FAY,course material,
Open,HORT3103 001,Woody Landscape Plants  (Fa),Lecture,Regular Academic Session,3,1751,Aug 25, 2014,Dec 19, 2014,Mon, Wed  11:50 AM - 12:40 PM,AGRI0332,David Hensley,28/36,UGRD,AFLS,HORT,FAY,course material,
Open,HORT3103 L001,Woody Landscape Plants  (Fa),Laboratory,Regular Academic Session,3,1752,Aug 25, 2014,Dec 19, 2014,Tue  12:30 PM - 2:20 PM,ROSE0110,David Hensley,15/22,UGRD,AFLS,HORT,FAY,course material,
Open,HORT3103 L002,Woody Landscape Plants  (Fa),Laboratory,Regular Academic Session,3,1753,Aug 25, 2014,Dec 19, 2014,Mon  3:05 PM - 4:45 PM,ROSE0110,David Hensley,13/22,UGRD,AFLS,HORT,FAY,course material,
Open,HORT3503 901,Sustainable and Organic Horticulture  (Even years, Fa),Lecture,Regular Academic Session,3,10569,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Curt Rom,37/80,UGRD,AFLS,HORT,OFF,course material,
Open,HORT400V 001,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 6,1779,Aug 25, 2014,Dec 19, 2014,   - , ,Garry McDonald,1/10,UGRD,AFLS,HORT,FAY,course material,
Open,HORT400V 002,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 6,11401,Aug 25, 2014,Dec 19, 2014,   - , ,David Hensley,1/5,UGRD,AFLS,HORT,FAY,course material,
Open,HORT400V 003,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 6,11602,Aug 25, 2014,Dec 19, 2014,   - , ,Mike Richardson,0/5,UGRD,AFLS,HORT,FAY,course material,
Open,HORT401V 001,Special Topics in Horticulture, Turf or Landscape  (Irregular),Special Topics,Regular Academic Session,1 - 6,8632,Aug 25, 2014,Dec 19, 2014,Fri  12:55 PM - 2:40 PM,PTSC0007,Shannon Mason,14/40,UGRD,AFLS,HORT,FAY,course material,
Open,HORT401V 002,Special Topics in Horticulture, Turf or Landscape  (Irregular),Special Topics,Regular Academic Session,1 - 6,9045,Aug 25, 2014,Dec 19, 2014,Fri  8:35 AM - 10:15 AM,ROSE0110,Shannon Mason,2/20,UGRD,AFLS,HORT,FAY,course material,
Open,HORT401V 003,Special Topics in Horticulture, Turf or Landscape  (Irregular),Special Topics,Regular Academic Session,1 - 6,9046,Aug 25, 2014,Dec 19, 2014,Fri  10:30 AM - 12:10 PM,ROSE0110,Shannon Mason,12/20,UGRD,AFLS,HORT,FAY,course material,
Open,HORT4033 001,Professional Landscape Installation and Construction  (Even years, Fa),Lecture,Regular Academic Session,3,5513,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 9:15 AM,PTSC0007,Garry McDonald,0/5,GRAD,AFLS,HORT,FAY,course material,
Open,HORT4033 001,Professional Landscape Installation and Construction  (Even years, Fa),Lecture,Regular Academic Session,3,5514,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 9:15 AM,PTSC0007,Garry McDonald,14/35,UGRD,AFLS,HORT,FAY,course material,
Open,HORT462V 001,Horticulture, Landscape, Turf Sciences Internship  (Sp, Su, Fa),Internship,Regular Academic Session,1 - 6,1780,Aug 25, 2014,Dec 19, 2014,   - , ,Mike Richardson,5/10,UGRD,AFLS,HORT,FAY,course material,
Open,HORT462V 002,Horticulture, Landscape, Turf Sciences Internship  (Sp, Su, Fa),Internship,Regular Academic Session,1 - 6,11027,Aug 25, 2014,Dec 19, 2014,   - , ,Curt Rom,2/5,UGRD,AFLS,HORT,FAY,course material,
Open,HORT462V 003,Horticulture, Landscape, Turf Sciences Internship  (Sp, Su, Fa),Internship,Regular Academic Session,1 - 6,11078,Aug 25, 2014,Dec 19, 2014,   - , ,Garry McDonald,1/5,UGRD,AFLS,HORT,FAY,course material,
Open,HORT462V 004,Horticulture, Landscape, Turf Sciences Internship  (Sp, Su, Fa),Internship,Regular Academic Session,1 - 6,11102,Aug 25, 2014,Dec 19, 2014,   - , ,Douglas Karcher,4/5,UGRD,AFLS,HORT,FAY,course material,
Open,HORT4701L 901,Greenhouse Management and Controlled Environment Horticulture Laboratory  (Odd years, Fa),Laboratory,Regular Academic Session,1,5300,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Evans,1/80,GRAD,AFLS,HORT,OFF,course material,
Open,HORT4701L 901,Greenhouse Management and Controlled Environment Horticulture Laboratory  (Odd years, Fa),Laboratory,Regular Academic Session,1,5301,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Evans,8/80,UGRD,AFLS,HORT,OFF,course material,
Open,HORT4703 901,Greenhouse Management and Controlled Environment Horticulture  (Odd years, Fa),Lecture,Regular Academic Session,3,5298,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Michael Evans,2/80,GRAD,AFLS,HORT,OFF,course material,
Open,HORT4703 901,Greenhouse Management and Controlled Environment Horticulture  (Odd years, Fa),Lecture,Regular Academic Session,3,5299,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Michael Evans,10/80,UGRD,AFLS,HORT,OFF,course material,
Open,HORT4921 001,Golf Course Operations  (Even years, Fa),Lecture,Eight Week - Second,1,5515,Oct 15, 2014,Dec 11, 2014,Tue, Thu  5:00 PM - 5:50 PM,PTSC0007,Mike Richardson,1/5,GRAD,AFLS,HORT,FAY,course material,
Open,HORT4921 001,Golf Course Operations  (Even years, Fa),Lecture,Eight Week - Second,1,5516,Oct 15, 2014,Dec 11, 2014,Tue, Thu  5:00 PM - 5:50 PM,PTSC0007,Mike Richardson,13/20,UGRD,AFLS,HORT,FAY,course material,
Open,HORT5001 001,Seminar  (Sp, Fa),Seminar,Regular Academic Session,1,2143,Aug 25, 2014,Dec 19, 2014,Wed  3:30 PM - 5:20 PM,PTSC0009,Douglas Karcher,7/40,GRAD,AFLS,HORT,FAY,course material,
Open,HORT503V 001,Special Problems Research  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 6,3116,Aug 25, 2014,Dec 19, 2014,   - , ,Mike Richardson,1/10,GRAD,AFLS,HORT,FAY,course material,
Open,HORT600V 001,Master's Thesis  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 6,4907,Aug 25, 2014,Dec 19, 2014,   - , ,Michael Evans,1/10,GRAD,AFLS,HORT,FAY,course material,
Open,HORT6033 001,Genetic Techniques in Plant Breeding  (Irregular),Lecture,Regular Academic Session,3,10215,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  9:40 AM - 10:30 AM,AGRI0301A,Ainong Shi,19/40,GRAD,AFLS,HORT,FAY,course material,
Open,HOSP1603 001,Introduction to Hospitality Management  (Sp, Fa),Lecture,Regular Academic Session,3,1029,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 9:15 AM,HOEC0102,David Davies,73/114,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP2603 001,Purchasing and Cost Control  (Sp, Fa),Lecture,Regular Academic Session,3,1058,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  9:40 AM - 10:30 AM,HOEC0102,Kelly Way,61/114,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP2633 001,Hotel and Resort Operations Management  (Fa),Lecture,Regular Academic Session,3,1073,Aug 25, 2014,Dec 19, 2014,Tue, Thu  9:30 AM - 10:45 AM,SCEN0101,Frank Powell,26/85,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP3601L 001,Menu, Layout & Food Prep Lab  (Sp, Fa),Laboratory,Regular Academic Session,1,8440,Aug 25, 2014,Dec 19, 2014,Wed  8:35 AM - 2:30 PM,HOEC0113,Frank Powell,14/15,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP3601L 002,Menu, Layout & Food Prep Lab  (Sp, Fa),Laboratory,Regular Academic Session,1,8441,Aug 25, 2014,Dec 19, 2014,Mon  8:35 AM - 2:30 PM,HOEC0113,Frank Powell,9/15,UGRD,AFLS,HESC,FAY,course material,
Closed,HOSP3603 901,Menu, Layout & Food Preparation  (Sp, Fa),Lecture,Regular Academic Session,3,10618,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Frank Powell,52/50,UGRD,AFLS,HESC,OFF,course material,
Open,HOSP3653 001,Food Systems Management  (Fa),Lecture,Regular Academic Session,3,1044,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 12:15 PM,HOEC0102,Rhonda Hammond,109/120,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP4633 001,Hospitality Operations and Financial Analysis  (Sp, Fa),Lecture,Regular Academic Session,3,8627,Aug 25, 2014,Dec 19, 2014,Tue, Thu  9:30 AM - 10:45 AM,AFLSB108,Godwin-Charles Ogbeide,0/5,GRAD,AFLS,HESC,FAY,course material,
Open,HOSP4633 001,Hospitality Operations and Financial Analysis  (Sp, Fa),Lecture,Regular Academic Session,3,8628,Aug 25, 2014,Dec 19, 2014,Tue, Thu  9:30 AM - 10:45 AM,AFLSB108,Godwin-Charles Ogbeide,16/36,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP4643 001,Meetings, Events  and Convention Management  (Fa),Lecture,Regular Academic Session,3,3885,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,MAIN0201,Godwin-Charles Ogbeide,24/55,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP4653 001,Global Travel and Tourism Management  (Fa),Lecture,Regular Academic Session,3,3884,Aug 25, 2014,Dec 19, 2014,Tue, Thu  3:30 PM - 4:45 PM,HILL0206,Kelly Way,37/54,UGRD,AFLS,HESC,FAY,course material,
Closed,HOSP4683 001,Food and Wine Management, Service and Evaluation  (Fa),Lecture,Regular Academic Session,3,6069,Aug 25, 2014,Dec 19, 2014,Mon, Wed  3:05 PM - 5:00 PM,CARN0142,Robert Harrington,26/25,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP4693 001,Hospitality Management Internship  (Sp, Su, Fa),Internship,Regular Academic Session,3,1059,Aug 25, 2014,Dec 19, 2014,   - , ,Rhonda Hammond,9/20,UGRD,AFLS,HESC,FAY,course material,
Open,HOSP5643 001,Meetings and Convention Management  (Fa),Lecture,Regular Academic Session,3,4181,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,MAIN0201,Godwin-Charles Ogbeide,1/5,GRAD,AFLS,HESC,FAY,course material,
Open,HOSP5653 001,Global Travel and Tourism Management  (Sp),Lecture,Regular Academic Session,3,3901,Aug 25, 2014,Dec 19, 2014,Tue, Thu  3:30 PM - 4:45 PM,HILL0206,Kelly Way,1/5,GRAD,AFLS,HESC,FAY,course material,
Open,HOSP5683 001,Food and Wine Management, Service and Evaluation  (Fa),Lecture,Regular Academic Session,3,6070,Aug 25, 2014,Dec 19, 2014,Mon, Wed  3:05 PM - 5:00 PM,CARN0142,Robert Harrington,1/5,GRAD,AFLS,HESC,FAY,course material,
Open,HRWD3113 901,Foundations of Human Resource Development  (Sp, Su, Fa),Lecture,Regular Academic Session,3,8593,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Mandel Samuels,23/25,UGRD,EDUC,RHRC,OFF,course material,
Closed,HRWD3123 901,Career Development  (Su, Fa),Lecture,Regular Academic Session,3,8975,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Mandel Samuels,26/25,UGRD,EDUC,RHRC,OFF,course material,
Closed,HRWD3223 901,Managing Human Resource Development Programs  (Sp, Fa),Applied Instruction,Regular Academic Session,3,10654,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Michael Smith,25/25,UGRD,EDUC,RHRC,OFF,course material,
Closed,HRWD3313 901,Training and Development  (Sp, Fa),Lecture,Regular Academic Session,3,8591,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Mandel Samuels,25/25,UGRD,EDUC,RHRC,OFF,course material,
Closed,HRWD4113 901,The Generational Dynamics in the Workplace  (Sp, Fa),Lecture,Regular Academic Session,3,9573,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Sandra Bowman,26/25,UGRD,EDUC,RHRC,OFF,course material,
Closed,HRWD4123 901,Strategic Human Resource Development  (Su, Fa),Lecture,Regular Academic Session,3,10658,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Michael Smith,25/25,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD4123 902,Strategic Human Resource Development  (Su, Fa),Lecture,Regular Academic Session,3,11549,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Jules Beck,15/25,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD4133 901,International Human Resource Development and Cultural Differentiation  (Su, Fa),Lecture,Regular Academic Session,3,10659,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Jules Beck,18/25,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD4133 902,International Human Resource Development and Cultural Differentiation  (Su, Fa),Lecture,Regular Academic Session,3,11514,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Jules Beck,17/25,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD4223 901,Professional and Leadership Development  (Su, Fa),Lecture,Regular Academic Session,3,8589,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Mandel Samuels,24/25,UGRD,EDUC,RHRC,OFF,course material,
Closed,HRWD4233 901,HRD Legal and Ethical Issues  (Sp, Fa),Lecture,Regular Academic Session,3,8588,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Barry Baker,26/25,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD4323 901,Instructional Technology and Design  (Su, Fa),Applied Instruction,Regular Academic Session,3,10655,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Michael Smith,24/25,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD450V 901,Experiential Learning  (Irregular),Applied Instruction,Regular Academic Session,1 - 19,8585,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Claretha Hughes,0/20,UGRD,EDUC,RHRC,OFF,course material,
Open,HRWD5113 901,Foundations of Human Resource & Workforce Development  (Sp, Su, Fa),Lecture,Regular Academic Session,3,7349,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Carsten Schmidtke,14/20,GRAD,EDUC,RHRC,OFF,course material,
Closed,HRWD5133 901,HRWD Diversity Issues  (Fa),Lecture,Regular Academic Session,3,8373,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Jules Beck,20/20,GRAD,EDUC,RHRC,OFF,course material,
Open,HRWD5223 901,Strategic Human Resource and Workforce Development Education  (Fa),Lecture,Regular Academic Session,3,5688,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Claretha Hughes,12/20,GRAD,EDUC,RHRC,OFF,course material,
Open,HRWD5323 901,International HRWD  (Fa),Lecture,Regular Academic Session,3,5687,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Carsten Schmidtke,15/25,GRAD,EDUC,RHRC,OFF,course material,
Open,HRWD5333 901,HRWD Technological Resources  (Fa),Lecture,Regular Academic Session,3,8586,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Jules Beck,14/25,GRAD,EDUC,RHRC,OFF,course material,
Open,HRWD5433 901,HRWD Capstone  (Sp, Su, Fa),Lecture,Regular Academic Session,3,7341,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Claretha Hughes,12/20,GRAD,EDUC,RHRC,OFF,course material,
